"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"UKM00003772","1950-06-08","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  177","H,,S"
"UKM00003772","1950-06-09","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  161","H,,S"
"UKM00003772","1950-06-10","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  187","H,,S"
"UKM00003772","1950-06-11","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  194","H,,S"
"UKM00003772","1950-06-12","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  189","H,,S"
"UKM00003772","1950-06-13","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  180","H,,S"
"UKM00003772","1950-06-14","51.478","-0.461","25.3","HEATHROW, UK","   10","B,,S",,,,,,,"  138","H,,S"
"UKM00003772","1950-06-15","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  133","H,,S"
"UKM00003772","1950-06-16","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  143","H,,S"
"UKM00003772","1950-06-17","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  152","H,,S"
"UKM00003772","1950-06-18","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  160","H,,S"
"UKM00003772","1950-06-19","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  178","H,,S"
"UKM00003772","1950-06-20","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  178","H,,S"
"UKM00003772","1950-06-21","51.478","-0.461","25.3","HEATHROW, UK","   15","B,,S",,,,,,,"  144","H,,S"
"UKM00003772","1950-06-22","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  140","H,,S"
"UKM00003772","1950-06-23","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  144","H,,S"
"UKM00003772","1950-06-24","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  147","H,,S"
"UKM00003772","1950-06-25","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  174","H,,S"
"UKM00003772","1950-06-26","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  182","H,,S"
"UKM00003772","1950-06-27","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  197","H,,S"
"UKM00003772","1950-06-28","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  198","H,,S"
"UKM00003772","1950-06-29","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  194","H,,S"
"UKM00003772","1950-06-30","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  183","H,,S"
"UKM00003772","1950-07-01","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  168","H,,S"
"UKM00003772","1950-07-02","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  181","H,,S"
"UKM00003772","1950-07-03","51.478","-0.461","25.3","HEATHROW, UK","   10","B,,S",,,,,,,"  144","H,,S"
"UKM00003772","1950-07-04","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  148","H,,S"
"UKM00003772","1950-07-05","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  157","H,,S"
"UKM00003772","1950-07-06","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  160","H,,S"
"UKM00003772","1950-07-07","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  183","H,,S"
"UKM00003772","1950-07-08","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  181","H,,S"
"UKM00003772","1950-07-09","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  216","H,,S"
"UKM00003772","1950-07-10","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  162","H,,S"
"UKM00003772","1950-07-11","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  168","H,,S"
"UKM00003772","1950-07-12","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  168","H,,S"
"UKM00003772","1950-07-13","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  173","H,,S"
"UKM00003772","1950-07-14","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  174","H,,S"
"UKM00003772","1950-07-15","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  160","H,,S"
"UKM00003772","1950-07-16","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  164","H,,S"
"UKM00003772","1950-07-17","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  161","H,,S"
"UKM00003772","1950-07-18","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  174","H,,S"
"UKM00003772","1950-07-19","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  204","H,,S"
"UKM00003772","1950-07-20","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  184","H,,S"
"UKM00003772","1950-07-21","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  176","H,,S"
"UKM00003772","1950-07-22","51.478","-0.461","25.3","HEATHROW, UK","   13","B,,S",,,,,,,"  170","H,,S"
"UKM00003772","1950-07-23","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  168","H,,S"
"UKM00003772","1950-07-24","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  169","H,,S"
"UKM00003772","1950-07-25","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  155","H,,S"
"UKM00003772","1950-07-26","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  175","H,,S"
"UKM00003772","1950-07-27","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  174","H,,S"
"UKM00003772","1950-07-28","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  174","H,,S"
"UKM00003772","1950-07-29","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  171","H,,S"
"UKM00003772","1950-07-30","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  161","H,,S"
"UKM00003772","1950-07-31","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  191","H,,S"
"UKM00003772","1950-08-01","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  171","H,,S"
"UKM00003772","1950-08-02","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  146","H,,S"
"UKM00003772","1950-08-03","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  152","H,,S"
"UKM00003772","1950-08-04","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  177","H,,S"
"UKM00003772","1950-08-05","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  188","H,,S"
"UKM00003772","1950-08-06","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  203","H,,S"
"UKM00003772","1950-08-07","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  201","H,,S"
"UKM00003772","1950-08-08","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  182","H,,S"
"UKM00003772","1950-08-09","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  178","H,,S"
"UKM00003772","1950-08-10","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  168","H,,S"
"UKM00003772","1950-08-11","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  161","H,,S"
"UKM00003772","1950-08-12","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  177","H,,S"
"UKM00003772","1950-08-13","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  187","H,,S"
"UKM00003772","1950-08-14","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  159","H,,S"
"UKM00003772","1950-08-15","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  172","H,,S"
"UKM00003772","1950-08-16","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  159","H,,S"
"UKM00003772","1950-08-17","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  132","H,,S"
"UKM00003772","1950-08-18","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  142","H,,S"
"UKM00003772","1950-08-19","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  147","H,,S"
"UKM00003772","1950-08-20","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  178","H,,S"
"UKM00003772","1950-08-21","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  197","H,,S"
"UKM00003772","1950-08-22","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  189","H,,S"
"UKM00003772","1950-08-23","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  171","H,,S"
"UKM00003772","1950-08-24","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  160","H,,S"
"UKM00003772","1950-08-25","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  161","H,,S"
"UKM00003772","1950-08-26","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  168","H,,S"
"UKM00003772","1950-08-27","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  148","H,,S"
"UKM00003772","1950-08-28","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  138","H,,S"
"UKM00003772","1950-08-29","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  146","H,,S"
"UKM00003772","1950-08-30","51.478","-0.461","25.3","HEATHROW, UK","   15","B,,S",,,,,,,"  147","H,,S"
"UKM00003772","1950-08-31","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  156","H,,S"
"UKM00003772","1950-09-01","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  169","H,,S"
"UKM00003772","1950-09-02","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  147","H,,S"
"UKM00003772","1950-09-03","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  119","H,,S"
"UKM00003772","1950-09-04","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  176","H,,S"
"UKM00003772","1950-09-05","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  163","H,,S"
"UKM00003772","1950-09-06","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  129","H,,S"
"UKM00003772","1950-09-07","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  148","H,,S"
"UKM00003772","1950-09-08","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  128","H,,S"
"UKM00003772","1950-09-09","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  166","H,,S"
"UKM00003772","1950-09-10","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  173","H,,S"
"UKM00003772","1950-09-11","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  153","H,,S"
"UKM00003772","1950-09-12","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  146","H,,S"
"UKM00003772","1950-09-13","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  151","H,,S"
"UKM00003772","1950-09-14","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  156","H,,S"
"UKM00003772","1950-09-15","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  131","H,,S"
"UKM00003772","1950-09-16","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  128","H,,S"
"UKM00003772","1950-09-17","51.478","-0.461","25.3","HEATHROW, UK","   13","B,,S",,,,,,,"  141","H,,S"
"UKM00003772","1950-09-18","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  128","H,,S"
"UKM00003772","1950-09-19","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  119","H,,S"
"UKM00003772","1950-09-20","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  122","H,,S"
"UKM00003772","1950-09-21","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  100","H,,S"
"UKM00003772","1950-09-22","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  105","H,,S"
"UKM00003772","1950-09-23","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  110","H,,S"
"UKM00003772","1950-09-24","51.478","-0.461","25.3","HEATHROW, UK","   13","B,,S",,,,,,,"  135","H,,S"
"UKM00003772","1950-09-25","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  119","H,,S"
"UKM00003772","1950-09-26","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  108","H,,S"
"UKM00003772","1950-09-27","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   90","H,,S"
"UKM00003772","1950-09-28","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  161","H,,S"
"UKM00003772","1950-09-29","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  144","H,,S"
"UKM00003772","1950-09-30","51.478","-0.461","25.3","HEATHROW, UK","    5","B,,S",,,,,,,"  144","H,,S"
"UKM00003772","1950-10-01","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  119","H,,S"
"UKM00003772","1950-10-02","51.478","-0.461","25.3","HEATHROW, UK","   25","B,,S",,,,,,,"  117","H,,S"
"UKM00003772","1950-10-03","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  111","H,,S"
"UKM00003772","1950-10-04","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  142","H,,S"
"UKM00003772","1950-10-05","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  156","H,,S"
"UKM00003772","1950-10-06","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  142","H,,S"
"UKM00003772","1950-10-07","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  131","H,,S"
"UKM00003772","1950-10-08","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  107","H,,S"
"UKM00003772","1950-10-09","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   74","H,,S"
"UKM00003772","1950-10-10","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  110","H,,S"
"UKM00003772","1950-10-11","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  101","H,,S"
"UKM00003772","1950-10-12","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  119","H,,S"
"UKM00003772","1950-10-13","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  129","H,,S"
"UKM00003772","1950-10-14","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  107","H,,S"
"UKM00003772","1950-10-15","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   87","H,,S"
"UKM00003772","1950-10-16","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  101","H,,S"
"UKM00003772","1950-10-17","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  125","H,,S"
"UKM00003772","1950-10-18","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  133","H,,S"
"UKM00003772","1950-10-19","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  128","H,,S"
"UKM00003772","1950-10-20","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  126","H,,S"
"UKM00003772","1950-10-21","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  106","H,,S"
"UKM00003772","1950-10-22","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  101","H,,S"
"UKM00003772","1950-10-23","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   99","H,,S"
"UKM00003772","1950-10-24","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  104","H,,S"
"UKM00003772","1950-10-25","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   81","H,,S"
"UKM00003772","1950-10-26","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   51","H,,S"
"UKM00003772","1950-10-27","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   31","H,,S"
"UKM00003772","1950-10-28","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   11","H,,S"
"UKM00003772","1950-10-29","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   39","H,,S"
"UKM00003772","1950-10-30","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   49","H,,S"
"UKM00003772","1950-10-31","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   74","H,,S"
"UKM00003772","1950-11-01","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   74","H,,S"
"UKM00003772","1950-11-02","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   71","H,,S"
"UKM00003772","1950-11-03","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   76","H,,S"
"UKM00003772","1950-11-04","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   78","H,,S"
"UKM00003772","1950-11-05","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   55","H,,S"
"UKM00003772","1950-11-06","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   62","H,,S"
"UKM00003772","1950-11-07","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   36","H,,S"
"UKM00003772","1950-11-08","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   84","H,,S"
"UKM00003772","1950-11-09","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  111","H,,S"
"UKM00003772","1950-11-10","51.478","-0.461","25.3","HEATHROW, UK","   36","B,,S",,,,,,,"  110","H,,S"
"UKM00003772","1950-11-11","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   73","H,,S"
"UKM00003772","1950-11-12","51.478","-0.461","25.3","HEATHROW, UK","   20","B,,S",,,,,,,"   78","H,,S"
"UKM00003772","1950-11-13","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   78","H,,S"
"UKM00003772","1950-11-14","51.478","-0.461","25.3","HEATHROW, UK","   10","B,,S",,,,,,,"   57","H,,S"
"UKM00003772","1950-11-15","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   39","H,,S"
"UKM00003772","1950-11-16","51.478","-0.461","25.3","HEATHROW, UK","   15","B,,S",,,,,,,"   65","H,,S"
"UKM00003772","1950-11-17","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   48","H,,S"
"UKM00003772","1950-11-18","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   60","H,,S"
"UKM00003772","1950-11-19","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   65","H,,S"
"UKM00003772","1950-11-20","51.478","-0.461","25.3","HEATHROW, UK","   10","B,,S",,,,,,,"   75","H,,S"
"UKM00003772","1950-11-21","51.478","-0.461","25.3","HEATHROW, UK","   13","B,,S",,,,,,,"   68","H,,S"
"UKM00003772","1950-11-22","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   63","H,,S"
"UKM00003772","1950-11-23","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   67","H,,S"
"UKM00003772","1950-11-24","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   44","H,,S"
"UKM00003772","1950-11-25","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   -2","H,,S"
"UKM00003772","1950-11-26","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"    3","H,,S"
"UKM00003772","1950-11-27","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   43","H,,S"
"UKM00003772","1950-11-28","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  119","H,,S"
"UKM00003772","1950-11-29","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   77","H,,S"
"UKM00003772","1950-11-30","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   74","H,,S"
"UKM00003772","1950-12-01","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   88","H,,S"
"UKM00003772","1950-12-02","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   42","H,,S"
"UKM00003772","1950-12-03","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   10","H,,S"
"UKM00003772","1950-12-04","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   -6","H,,S"
"UKM00003772","1950-12-05","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  -12","H,,S"
"UKM00003772","1950-12-06","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   -9","H,,S"
"UKM00003772","1950-12-07","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   48","H,,S"
"UKM00003772","1950-12-08","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   56","H,,S"
"UKM00003772","1950-12-09","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   42","H,,S"
"UKM00003772","1950-12-10","51.478","-0.461","25.3","HEATHROW, UK","   10","B,,S",,,,,,,"   76","H,,S"
"UKM00003772","1950-12-11","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   23","H,,S"
"UKM00003772","1950-12-12","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   14","H,,S"
"UKM00003772","1950-12-13","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  -10","H,,S"
"UKM00003772","1950-12-14","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   11","H,,S"
"UKM00003772","1950-12-15","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  -16","H,,S"
"UKM00003772","1950-12-16","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  -22","H,,S"
"UKM00003772","1950-12-17","51.478","-0.461","25.3","HEATHROW, UK","   25","B,,S",,,,,,,"   14","H,,S"
"UKM00003772","1950-12-18","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   13","H,,S"
"UKM00003772","1950-12-19","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   24","H,,S"
"UKM00003772","1950-12-20","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   23","H,,S"
"UKM00003772","1950-12-21","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"    4","H,,S"
"UKM00003772","1950-12-22","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"    1","H,,S"
"UKM00003772","1950-12-23","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   18","H,,S"
"UKM00003772","1950-12-24","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   15","H,,S"
"UKM00003772","1950-12-25","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   21","H,,S"
"UKM00003772","1950-12-26","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   17","H,,S"
"UKM00003772","1950-12-27","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   16","H,,S"
"UKM00003772","1950-12-28","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"    2","H,,S"
"UKM00003772","1950-12-29","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   -3","H,,S"
"UKM00003772","1950-12-30","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   -9","H,,S"
"UKM00003772","1950-12-31","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"    9","H,,S"
"UKM00003772","1951-01-01","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"    9","H,,S"
"UKM00003772","1951-01-02","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   11","H,,S"
"UKM00003772","1951-01-03","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"    4","H,,S"
"UKM00003772","1951-01-04","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   36","H,,S"
"UKM00003772","1951-01-05","51.478","-0.461","25.3","HEATHROW, UK","   13","B,,S",,,,,,,"   84","H,,S"
"UKM00003772","1951-01-06","51.478","-0.461","25.3","HEATHROW, UK","   10","B,,S",,,,,,,"   84","H,,S"
"UKM00003772","1951-01-07","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   61","H,,S"
"UKM00003772","1951-01-08","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   73","H,,S"
"UKM00003772","1951-01-09","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   34","H,,S"
"UKM00003772","1951-01-10","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   33","H,,S"
"UKM00003772","1951-01-11","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   64","H,,S"
"UKM00003772","1951-01-12","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   34","H,,S"
"UKM00003772","1951-01-13","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   38","H,,S"
"UKM00003772","1951-01-14","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   42","H,,S"
"UKM00003772","1951-01-15","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   44","H,,S"
"UKM00003772","1951-01-16","51.478","-0.461","25.3","HEATHROW, UK","   13","B,,S",,,,,,,"   31","H,,S"
"UKM00003772","1951-01-17","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   92","H,,S"
"UKM00003772","1951-01-18","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   81","H,,S"
"UKM00003772","1951-01-19","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   67","H,,S"
"UKM00003772","1951-01-20","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   88","H,,S"
"UKM00003772","1951-01-21","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   77","H,,S"
"UKM00003772","1951-01-22","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   66","H,,S"
"UKM00003772","1951-01-23","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   72","H,,S"
"UKM00003772","1951-01-24","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   58","H,,S"
"UKM00003772","1951-01-25","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   52","H,,S"
"UKM00003772","1951-01-26","51.478","-0.461","25.3","HEATHROW, UK","   10","B,,S",,,,,,,"   51","H,,S"
"UKM00003772","1951-01-27","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   12","H,,S"
"UKM00003772","1951-01-28","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"    1","H,,S"
"UKM00003772","1951-01-29","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  -20","H,,S"
"UKM00003772","1951-01-30","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"  -13","H,,S"
"UKM00003772","1951-01-31","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   22","H,,S"
"UKM00003772","1951-02-01","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   22","H,,S"
"UKM00003772","1951-02-02","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   48","H,,S"
"UKM00003772","1951-02-03","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   39","H,,S"
"UKM00003772","1951-02-04","51.478","-0.461","25.3","HEATHROW, UK","   15","B,,S",,,,,,,"   39","H,,S"
"UKM00003772","1951-02-05","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   50","H,,S"
"UKM00003772","1951-02-06","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   27","H,,S"
"UKM00003772","1951-02-07","51.478","-0.461","25.3","HEATHROW, UK",,,,,,,,,"   31","H,,S"
