"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"IS000051690","1942-09-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-09-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-09-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-09-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-09-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-02","31.25","34.8164","280.0","BEER SHEVA, IS","   30",",,E",,,,,,
"IS000051690","1942-10-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-14","31.25","34.8164","280.0","BEER SHEVA, IS","    9",",,E",,,,,,
"IS000051690","1942-10-15","31.25","34.8164","280.0","BEER SHEVA, IS","   14",",,E",,,,,,
"IS000051690","1942-10-16","31.25","34.8164","280.0","BEER SHEVA, IS","   22",",,E",,,,,,
"IS000051690","1942-10-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-20","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-28","31.25","34.8164","280.0","BEER SHEVA, IS","    6",",,E",,,,,,
"IS000051690","1942-10-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-10-31","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-01","31.25","34.8164","280.0","BEER SHEVA, IS","   58",",,E",,,,,,
"IS000051690","1942-11-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-06","31.25","34.8164","280.0","BEER SHEVA, IS","  103",",,E",,,,,,
"IS000051690","1942-11-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-16","31.25","34.8164","280.0","BEER SHEVA, IS","    4",",,E",,,,,,
"IS000051690","1942-11-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-20","31.25","34.8164","280.0","BEER SHEVA, IS","   22",",,E",,,,,,
"IS000051690","1942-11-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-11-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-10","31.25","34.8164","280.0","BEER SHEVA, IS","   23",",,E",,,,,,
"IS000051690","1942-12-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-13","31.25","34.8164","280.0","BEER SHEVA, IS","   12",",,E",,,,,,
"IS000051690","1942-12-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-15","31.25","34.8164","280.0","BEER SHEVA, IS","   31",",,E",,,,,,
"IS000051690","1942-12-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-18","31.25","34.8164","280.0","BEER SHEVA, IS","  193",",,E",,,,,,
"IS000051690","1942-12-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-20","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-28","31.25","34.8164","280.0","BEER SHEVA, IS","   17",",,E",,,,,,
"IS000051690","1942-12-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1942-12-31","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-05","31.25","34.8164","280.0","BEER SHEVA, IS","   17",",,E",,,,,,
"IS000051690","1943-01-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-11","31.25","34.8164","280.0","BEER SHEVA, IS","   21",",,E",,,,,,
"IS000051690","1943-01-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-14","31.25","34.8164","280.0","BEER SHEVA, IS","   18",",,E",,,,,,
"IS000051690","1943-01-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-19","31.25","34.8164","280.0","BEER SHEVA, IS","   13",",,E",,,,,,
"IS000051690","1943-01-20","31.25","34.8164","280.0","BEER SHEVA, IS","   43",",,E",,,,,,
"IS000051690","1943-01-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-01-30","31.25","34.8164","280.0","BEER SHEVA, IS","  235",",,E",,,,,,
"IS000051690","1943-01-31","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-01","31.25","34.8164","280.0","BEER SHEVA, IS","    8",",,E",,,,,,
"IS000051690","1943-02-02","31.25","34.8164","280.0","BEER SHEVA, IS","   39",",,E",,,,,,
"IS000051690","1943-02-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-15","31.25","34.8164","280.0","BEER SHEVA, IS","   32",",,E",,,,,,
"IS000051690","1943-02-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-18","31.25","34.8164","280.0","BEER SHEVA, IS","   18",",,E",,,,,,
"IS000051690","1943-02-19","31.25","34.8164","280.0","BEER SHEVA, IS","   30",",,E",,,,,,
"IS000051690","1943-02-20","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-21","31.25","34.8164","280.0","BEER SHEVA, IS","   12",",,E",,,,,,
"IS000051690","1943-02-22","31.25","34.8164","280.0","BEER SHEVA, IS","  170",",,E",,,,,,
"IS000051690","1943-02-23","31.25","34.8164","280.0","BEER SHEVA, IS","   68",",,E",,,,,,
"IS000051690","1943-02-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-25","31.25","34.8164","280.0","BEER SHEVA, IS","   28",",,E",,,,,,
"IS000051690","1943-02-26","31.25","34.8164","280.0","BEER SHEVA, IS","    5",",,E",,,,,,
"IS000051690","1943-02-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-02-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-01","31.25","34.8164","280.0","BEER SHEVA, IS","    6",",,E",,,,,,
"IS000051690","1943-03-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-03","31.25","34.8164","280.0","BEER SHEVA, IS","   37",",,E",,,,,,
"IS000051690","1943-03-04","31.25","34.8164","280.0","BEER SHEVA, IS","  152",",,E",,,,,,
"IS000051690","1943-03-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-13","31.25","34.8164","280.0","BEER SHEVA, IS","   21",",,E",,,,,,
"IS000051690","1943-03-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-19","31.25","34.8164","280.0","BEER SHEVA, IS","   33",",,E",,,,,,
"IS000051690","1943-03-20","31.25","34.8164","280.0","BEER SHEVA, IS","  325",",,E",,,,,,
"IS000051690","1943-03-21","31.25","34.8164","280.0","BEER SHEVA, IS","   33",",,E",,,,,,
"IS000051690","1943-03-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-23","31.25","34.8164","280.0","BEER SHEVA, IS","   45",",,E",,,,,,
"IS000051690","1943-03-24","31.25","34.8164","280.0","BEER SHEVA, IS","   62",",,E",,,,,,
"IS000051690","1943-03-25","31.25","34.8164","280.0","BEER SHEVA, IS","  140",",,E",,,,,,
"IS000051690","1943-03-26","31.25","34.8164","280.0","BEER SHEVA, IS","    7",",,E",,,,,,
"IS000051690","1943-03-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-03-31","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-10","31.25","34.8164","280.0","BEER SHEVA, IS","   37",",,E",,,,,,
"IS000051690","1943-04-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-15","31.25","34.8164","280.0","BEER SHEVA, IS","   12",",,E",,,,,,
"IS000051690","1943-04-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-20","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-04-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-20","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-05-31","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
"IS000051690","1943-06-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E",,,,,,
